RegionName,State,Population,StateCodeFIPS,MunicipalCodeFIPS,Year,Density,Metro
Dukes County,MA,15743,25,7,2005-01-01,,"Vineyard Haven, MA"
Dukes County,MA,15768,25,7,2006-01-01,,"Vineyard Haven, MA"
Dukes County,MA,15919,25,7,2007-01-01,,"Vineyard Haven, MA"
Dukes County,MA,16132,25,7,2008-01-01,,"Vineyard Haven, MA"
Dukes County,MA,16373,25,7,2009-01-01,,"Vineyard Haven, MA"
Essex County,MA,725025,25,9,2000-01-01,,"Boston-Cambridge-Newton, MA-NH"
Essex County,MA,730206,25,9,2001-01-01,,"Boston-Cambridge-Newton, MA-NH"
Essex County,MA,732232,25,9,2002-01-01,,"Boston-Cambridge-Newton, MA-NH"
Essex County,MA,731544,25,9,2003-01-01,,"Boston-Cambridge-Newton, MA-NH"
Essex County,MA,729783,25,9,2004-01-01,,"Boston-Cambridge-Newton, MA-NH"
Essex County,MA,728877,25,9,2005-01-01,,"Boston-Cambridge-Newton, MA-NH"
Essex County,MA,729455,25,9,2006-01-01,,"Boston-Cambridge-Newton, MA-NH"
Essex County,MA,730664,25,9,2007-01-01,,"Boston-Cambridge-Newton, MA-NH"
Essex County,MA,734361,25,9,2008-01-01,,"Boston-Cambridge-Newton, MA-NH"
Essex County,MA,739086,25,9,2009-01-01,,"Boston-Cambridge-Newton, MA-NH"
Franklin County,MA,71471,25,11,2000-01-01,,"Springfield, MA"
Franklin County,MA,71557,25,11,2001-01-01,,"Springfield, MA"
Franklin County,MA,71761,25,11,2002-01-01,,"Springfield, MA"
Franklin County,MA,71837,25,11,2003-01-01,,"Springfield, MA"
Franklin County,MA,71875,25,11,2004-01-01,,"Springfield, MA"
Franklin County,MA,71879,25,11,2005-01-01,,"Springfield, MA"
Franklin County,MA,71708,25,11,2006-01-01,,"Springfield, MA"
Franklin County,MA,71577,25,11,2007-01-01,,"Springfield, MA"
Franklin County,MA,71571,25,11,2008-01-01,,"Springfield, MA"
Franklin County,MA,71392,25,11,2009-01-01,,"Springfield, MA"
Hampden County,MA,456533,25,13,2000-01-01,,"Springfield, MA"
Hampden County,MA,456557,25,13,2001-01-01,,"Springfield, MA"
Hampden County,MA,458780,25,13,2002-01-01,,"Springfield, MA"
Hampden County,MA,460673,25,13,2003-01-01,,"Springfield, MA"
Hampden County,MA,460841,25,13,2004-01-01,,"Springfield, MA"
Hampden County,MA,461147,25,13,2005-01-01,,"Springfield, MA"
Hampden County,MA,461408,25,13,2006-01-01,,"Springfield, MA"
Hampden County,MA,461434,25,13,2007-01-01,,"Springfield, MA"
Hampden County,MA,462053,25,13,2008-01-01,,"Springfield, MA"
Hampden County,MA,462777,25,13,2009-01-01,,"Springfield, MA"
Hampshire County,MA,152364,25,15,2000-01-01,,"Springfield, MA"
Hampshire County,MA,152518,25,15,2001-01-01,,"Springfield, MA"
Hampshire County,MA,153461,25,15,2002-01-01,,"Springfield, MA"
Hampshire County,MA,154621,25,15,2003-01-01,,"Springfield, MA"
Hampshire County,MA,155019,25,15,2004-01-01,,"Springfield, MA"
Hampshire County,MA,155383,25,15,2005-01-01,,"Springfield, MA"
Hampshire County,MA,156168,25,15,2006-01-01,,"Springfield, MA"
Hampshire County,MA,156842,25,15,2007-01-01,,"Springfield, MA"
Hampshire County,MA,157615,25,15,2008-01-01,,"Springfield, MA"
Hampshire County,MA,157910,25,15,2009-01-01,,"Springfield, MA"
Middlesex County,MA,1467248,25,17,2000-01-01,,"Boston-Cambridge-Newton, MA-NH"
Middlesex County,MA,1473021,25,17,2001-01-01,,"Boston-Cambridge-Newton, MA-NH"
Middlesex County,MA,1468488,25,17,2002-01-01,,"Boston-Cambridge-Newton, MA-NH"
Middlesex County,MA,1464083,25,17,2003-01-01,,"Boston-Cambridge-Newton, MA-NH"
Middlesex County,MA,1459232,25,17,2004-01-01,,"Boston-Cambridge-Newton, MA-NH"
Middlesex County,MA,1454868,25,17,2005-01-01,,"Boston-Cambridge-Newton, MA-NH"
Middlesex County,MA,1456528,25,17,2006-01-01,,"Boston-Cambridge-Newton, MA-NH"
Middlesex County,MA,1463106,25,17,2007-01-01,,"Boston-Cambridge-Newton, MA-NH"
Middlesex County,MA,1477049,25,17,2008-01-01,,"Boston-Cambridge-Newton, MA-NH"
Middlesex County,MA,1494764,25,17,2009-01-01,,"Boston-Cambridge-Newton, MA-NH"
Nantucket County,MA,9503,25,19,2000-01-01,,
Nantucket County,MA,9415,25,19,2001-01-01,,
Nantucket County,MA,9556,25,19,2002-01-01,,
Nantucket County,MA,9629,25,19,2003-01-01,,
Nantucket County,MA,9732,25,19,2004-01-01,,
Nantucket County,MA,9703,25,19,2005-01-01,,
Nantucket County,MA,9811,25,19,2006-01-01,,
Nantucket County,MA,9985,25,19,2007-01-01,,
Nantucket County,MA,10170,25,19,2008-01-01,,
Nantucket County,MA,10225,25,19,2009-01-01,,
Norfolk County,MA,650865,25,21,2000-01-01,,"Boston-Cambridge-Newton, MA-NH"
Norfolk County,MA,653137,25,21,2001-01-01,,"Boston-Cambridge-Newton, MA-NH"
Norfolk County,MA,653860,25,21,2002-01-01,,"Boston-Cambridge-Newton, MA-NH"
Norfolk County,MA,653032,25,21,2003-01-01,,"Boston-Cambridge-Newton, MA-NH"
Norfolk County,MA,652630,25,21,2004-01-01,,"Boston-Cambridge-Newton, MA-NH"
Norfolk County,MA,651538,25,21,2005-01-01,,"Boston-Cambridge-Newton, MA-NH"
Norfolk County,MA,653421,25,21,2006-01-01,,"Boston-Cambridge-Newton, MA-NH"
Norfolk County,MA,656582,25,21,2007-01-01,,"Boston-Cambridge-Newton, MA-NH"
Norfolk County,MA,661703,25,21,2008-01-01,,"Boston-Cambridge-Newton, MA-NH"
Norfolk County,MA,666301,25,21,2009-01-01,,"Boston-Cambridge-Newton, MA-NH"
Plymouth County,MA,474131,25,23,2000-01-01,,"Boston-Cambridge-Newton, MA-NH"
Plymouth County,MA,478222,25,23,2001-01-01,,"Boston-Cambridge-Newton, MA-NH"
Plymouth County,MA,482092,25,23,2002-01-01,,"Boston-Cambridge-Newton, MA-NH"
Plymouth County,MA,484245,25,23,2003-01-01,,"Boston-Cambridge-Newton, MA-NH"
Plymouth County,MA,485010,25,23,2004-01-01,,"Boston-Cambridge-Newton, MA-NH"
Plymouth County,MA,486292,25,23,2005-01-01,,"Boston-Cambridge-Newton, MA-NH"
Plymouth County,MA,486779,25,23,2006-01-01,,"Boston-Cambridge-Newton, MA-NH"
Plymouth County,MA,488251,25,23,2007-01-01,,"Boston-Cambridge-Newton, MA-NH"
Plymouth County,MA,490371,25,23,2008-01-01,,"Boston-Cambridge-Newton, MA-NH"
Plymouth County,MA,492738,25,23,2009-01-01,,"Boston-Cambridge-Newton, MA-NH"
Suffolk County,MA,692745,25,25,2000-01-01,,"Boston-Cambridge-Newton, MA-NH"
Suffolk County,MA,700232,25,25,2001-01-01,,"Boston-Cambridge-Newton, MA-NH"
Suffolk County,MA,701333,25,25,2002-01-01,,"Boston-Cambridge-Newton, MA-NH"
Suffolk County,MA,697080,25,25,2003-01-01,,"Boston-Cambridge-Newton, MA-NH"
Suffolk County,MA,691272,25,25,2004-01-01,,"Boston-Cambridge-Newton, MA-NH"
Suffolk County,MA,686600,25,25,2005-01-01,,"Boston-Cambridge-Newton, MA-NH"
Suffolk County,MA,687192,25,25,2006-01-01,,"Boston-Cambridge-Newton, MA-NH"
Suffolk County,MA,693368,25,25,2007-01-01,,"Boston-Cambridge-Newton, MA-NH"
Suffolk County,MA,702201,25,25,2008-01-01,,"Boston-Cambridge-Newton, MA-NH"
Suffolk County,MA,716214,25,25,2009-01-01,,"Boston-Cambridge-Newton, MA-NH"
Worcester County,MA,752512,25,27,2000-01-01,,"Worcester, MA-CT"
Worcester County,MA,761211,25,27,2001-01-01,,"Worcester, MA-CT"
Worcester County,MA,768490,25,27,2002-01-01,,"Worcester, MA-CT"
Worcester County,MA,774476,25,27,2003-01-01,,"Worcester, MA-CT"
Worcester County,MA,777855,25,27,2004-01-01,,"Worcester, MA-CT"
Worcester County,MA,781265,25,27,2005-01-01,,"Worcester, MA-CT"
Worcester County,MA,785345,25,27,2006-01-01,,"Worcester, MA-CT"
Worcester County,MA,788280,25,27,2007-01-01,,"Worcester, MA-CT"
Worcester County,MA,790847,25,27,2008-01-01,,"Worcester, MA-CT"
Worcester County,MA,795251,25,27,2009-01-01,,"Worcester, MA-CT"
Belknap County,NH,56473,33,1,2000-01-01,,"Laconia, NH"
Belknap County,NH,57597,33,1,2001-01-01,,"Laconia, NH"
Belknap County,NH,58609,33,1,2002-01-01,,"Laconia, NH"
Belknap County,NH,59497,33,1,2003-01-01,,"Laconia, NH"
Belknap County,NH,60170,33,1,2004-01-01,,"Laconia, NH"
Belknap County,NH,60287,33,1,2005-01-01,,"Laconia, NH"
Belknap County,NH,60105,33,1,2006-01-01,,"Laconia, NH"
Belknap County,NH,60109,33,1,2007-01-01,,"Laconia, NH"
Belknap County,NH,60239,33,1,2008-01-01,,"Laconia, NH"
Belknap County,NH,60171,33,1,2009-01-01,,"Laconia, NH"
Carroll County,NH,43907,33,3,2000-01-01,,
Carroll County,NH,44200,33,3,2001-01-01,,
Carroll County,NH,45074,33,3,2002-01-01,,
Carroll County,NH,45697,33,3,2003-01-01,,
Carroll County,NH,46496,33,3,2004-01-01,,
Carroll County,NH,46652,33,3,2005-01-01,,
Carroll County,NH,47421,33,3,2006-01-01,,
Carroll County,NH,47829,33,3,2007-01-01,,
Carroll County,NH,48013,33,3,2008-01-01,,
Carroll County,NH,47763,33,3,2009-01-01,,
Cheshire County,NH,73953,33,5,2000-01-01,,"Keene, NH"
Cheshire County,NH,74372,33,5,2001-01-01,,"Keene, NH"
Cheshire County,NH,75047,33,5,2002-01-01,,"Keene, NH"
Cheshire County,NH,76135,33,5,2003-01-01,,"Keene, NH"
Cheshire County,NH,76709,33,5,2004-01-01,,"Keene, NH"
Cheshire County,NH,77061,33,5,2005-01-01,,"Keene, NH"
Cheshire County,NH,77658,33,5,2006-01-01,,"Keene, NH"
Cheshire County,NH,77745,33,5,2007-01-01,,"Keene, NH"
Cheshire County,NH,77472,33,5,2008-01-01,,"Keene, NH"
Cheshire County,NH,77302,33,5,2009-01-01,,"Keene, NH"
Coos County,NH,33158,33,7,2000-01-01,,"Berlin, NH"
Coos County,NH,33113,33,7,2001-01-01,,"Berlin, NH"
Coos County,NH,33234,33,7,2002-01-01,,"Berlin, NH"
Coos County,NH,33462,33,7,2003-01-01,,"Berlin, NH"
Coos County,NH,33589,33,7,2004-01-01,,"Berlin, NH"
Coos County,NH,33845,33,7,2005-01-01,,"Berlin, NH"
Coos County,NH,33814,33,7,2006-01-01,,"Berlin, NH"
Coos County,NH,33751,33,7,2007-01-01,,"Berlin, NH"
Coos County,NH,33488,33,7,2008-01-01,,"Berlin, NH"
Coos County,NH,33224,33,7,2009-01-01,,"Berlin, NH"
Grafton County,NH,81868,33,9,2000-01-01,,"Lebanon, NH-VT"
Grafton County,NH,82233,33,9,2001-01-01,,"Lebanon, NH-VT"
Grafton County,NH,83152,33,9,2002-01-01,,"Lebanon, NH-VT"
Grafton County,NH,84211,33,9,2003-01-01,,"Lebanon, NH-VT"
Grafton County,NH,85312,33,9,2004-01-01,,"Lebanon, NH-VT"
Grafton County,NH,86287,33,9,2005-01-01,,"Lebanon, NH-VT"
Grafton County,NH,87236,33,9,2006-01-01,,"Lebanon, NH-VT"
Grafton County,NH,87764,33,9,2007-01-01,,"Lebanon, NH-VT"
Grafton County,NH,88745,33,9,2008-01-01,,"Lebanon, NH-VT"
Grafton County,NH,88926,33,9,2009-01-01,,"Lebanon, NH-VT"
Hillsborough County,NH,382162,33,11,2000-01-01,,"Manchester-Nashua, NH"
Hillsborough County,NH,387414,33,11,2001-01-01,,"Manchester-Nashua, NH"
Hillsborough County,NH,389665,33,11,2002-01-01,,"Manchester-Nashua, NH"
Hillsborough County,NH,391461,33,11,2003-01-01,,"Manchester-Nashua, NH"
Hillsborough County,NH,394428,33,11,2004-01-01,,"Manchester-Nashua, NH"
Hillsborough County,NH,396381,33,11,2005-01-01,,"Manchester-Nashua, NH"
Hillsborough County,NH,398169,33,11,2006-01-01,,"Manchester-Nashua, NH"
Hillsborough County,NH,398843,33,11,2007-01-01,,"Manchester-Nashua, NH"
Hillsborough County,NH,399556,33,11,2008-01-01,,"Manchester-Nashua, NH"
Hillsborough County,NH,400148,33,11,2009-01-01,,"Manchester-Nashua, NH"
Merrimack County,NH,136576,33,13,2000-01-01,,"Concord, NH"
Merrimack County,NH,138309,33,13,2001-01-01,,"Concord, NH"
Merrimack County,NH,140880,33,13,2002-01-01,,"Concord, NH"
Merrimack County,NH,142548,33,13,2003-01-01,,"Concord, NH"
Merrimack County,NH,143841,33,13,2004-01-01,,"Concord, NH"
Merrimack County,NH,145195,33,13,2005-01-01,,"Concord, NH"
Merrimack County,NH,146609,33,13,2006-01-01,,"Concord, NH"
Merrimack County,NH,147024,33,13,2007-01-01,,"Concord, NH"
Merrimack County,NH,147170,33,13,2008-01-01,,"Concord, NH"
Merrimack County,NH,146723,33,13,2009-01-01,,"Concord, NH"
Rockingham County,NH,278599,33,15,2000-01-01,,"Boston-Cambridge-Newton, MA-NH"
Rockingham County,NH,282932,33,15,2001-01-01,,"Boston-Cambridge-Newton, MA-NH"
Rockingham County,NH,286218,33,15,2002-01-01,,"Boston-Cambridge-Newton, MA-NH"
Rockingham County,NH,287893,33,15,2003-01-01,,"Boston-Cambridge-Newton, MA-NH"
Rockingham County,NH,289103,33,15,2004-01-01,,"Boston-Cambridge-Newton, MA-NH"
Rockingham County,NH,291190,33,15,2005-01-01,,"Boston-Cambridge-Newton, MA-NH"
Rockingham County,NH,293618,33,15,2006-01-01,,"Boston-Cambridge-Newton, MA-NH"
Rockingham County,NH,294132,33,15,2007-01-01,,"Boston-Cambridge-Newton, MA-NH"
Rockingham County,NH,294996,33,15,2008-01-01,,"Boston-Cambridge-Newton, MA-NH"
Rockingham County,NH,295083,33,15,2009-01-01,,"Boston-Cambridge-Newton, MA-NH"
Strafford County,NH,112643,33,17,2000-01-01,,"Boston-Cambridge-Newton, MA-NH"
Strafford County,NH,114382,33,17,2001-01-01,,"Boston-Cambridge-Newton, MA-NH"
Strafford County,NH,115811,33,17,2002-01-01,,"Boston-Cambridge-Newton, MA-NH"
Strafford County,NH,116846,33,17,2003-01-01,,"Boston-Cambridge-Newton, MA-NH"
Strafford County,NH,117926,33,17,2004-01-01,,"Boston-Cambridge-Newton, MA-NH"
Strafford County,NH,118681,33,17,2005-01-01,,"Boston-Cambridge-Newton, MA-NH"
Strafford County,NH,120363,33,17,2006-01-01,,"Boston-Cambridge-Newton, MA-NH"
Strafford County,NH,121735,33,17,2007-01-01,,"Boston-Cambridge-Newton, MA-NH"
Strafford County,NH,122460,33,17,2008-01-01,,"Boston-Cambridge-Newton, MA-NH"
Strafford County,NH,123034,33,17,2009-01-01,,"Boston-Cambridge-Newton, MA-NH"
Sullivan County,NH,40543,33,19,2000-01-01,,"Lebanon, NH-VT"
Sullivan County,NH,40965,33,19,2001-01-01,,"Lebanon, NH-VT"
Sullivan County,NH,41399,33,19,2002-01-01,,"Lebanon, NH-VT"
Sullivan County,NH,42090,33,19,2003-01-01,,"Lebanon, NH-VT"
Sullivan County,NH,42547,33,19,2004-01-01,,"Lebanon, NH-VT"
Sullivan County,NH,42913,33,19,2005-01-01,,"Lebanon, NH-VT"
Sullivan County,NH,43396,33,19,2006-01-01,,"Lebanon, NH-VT"
Sullivan County,NH,43608,33,19,2007-01-01,,"Lebanon, NH-VT"
Sullivan County,NH,43767,33,19,2008-01-01,,"Lebanon, NH-VT"
Sullivan County,NH,43728,33,19,2009-01-01,,"Lebanon, NH-VT"
Bristol County,RI,50697,44,1,2000-01-01,,"Providence-Warwick, RI-MA"
Bristol County,RI,50942,44,1,2001-01-01,,"Providence-Warwick, RI-MA"
Bristol County,RI,51850,44,1,2002-01-01,,"Providence-Warwick, RI-MA"
Bristol County,RI,51658,44,1,2003-01-01,,"Providence-Warwick, RI-MA"
Bristol County,RI,52213,44,1,2004-01-01,,"Providence-Warwick, RI-MA"
Bristol County,RI,51667,44,1,2005-01-01,,"Providence-Warwick, RI-MA"
Bristol County,RI,50996,44,1,2006-01-01,,"Providence-Warwick, RI-MA"
Bristol County,RI,50914,44,1,2007-01-01,,"Providence-Warwick, RI-MA"
Bristol County,RI,50668,44,1,2008-01-01,,"Providence-Warwick, RI-MA"
Bristol County,RI,50075,44,1,2009-01-01,,"Providence-Warwick, RI-MA"
Kent County,RI,167516,44,3,2000-01-01,,"Providence-Warwick, RI-MA"
Kent County,RI,168516,44,3,2001-01-01,,"Providence-Warwick, RI-MA"
Kent County,RI,169478,44,3,2002-01-01,,"Providence-Warwick, RI-MA"
Kent County,RI,170641,44,3,2003-01-01,,"Providence-Warwick, RI-MA"
Kent County,RI,170539,44,3,2004-01-01,,"Providence-Warwick, RI-MA"
Kent County,RI,169815,44,3,2005-01-01,,"Providence-Warwick, RI-MA"
Kent County,RI,168522,44,3,2006-01-01,,"Providence-Warwick, RI-MA"
Kent County,RI,167515,44,3,2007-01-01,,"Providence-Warwick, RI-MA"
Kent County,RI,167269,44,3,2008-01-01,,"Providence-Warwick, RI-MA"
Kent County,RI,166766,44,3,2009-01-01,,"Providence-Warwick, RI-MA"
Newport County,RI,85734,44,5,2000-01-01,,"Providence-Warwick, RI-MA"
Newport County,RI,85754,44,5,2001-01-01,,"Providence-Warwick, RI-MA"
Newport County,RI,85953,44,5,2002-01-01,,"Providence-Warwick, RI-MA"
Newport County,RI,85646,44,5,2003-01-01,,"Providence-Warwick, RI-MA"
Newport County,RI,85509,44,5,2004-01-01,,"Providence-Warwick, RI-MA"
Newport County,RI,83962,44,5,2005-01-01,,"Providence-Warwick, RI-MA"
Newport County,RI,85130,44,5,2006-01-01,,"Providence-Warwick, RI-MA"
Newport County,RI,82881,44,5,2007-01-01,,"Providence-Warwick, RI-MA"
Newport County,RI,82505,44,5,2008-01-01,,"Providence-Warwick, RI-MA"
Newport County,RI,82896,44,5,2009-01-01,,"Providence-Warwick, RI-MA"
Providence County,RI,622378,44,7,2000-01-01,,"Providence-Warwick, RI-MA"
Providence County,RI,626935,44,7,2001-01-01,,"Providence-Warwick, RI-MA"
Providence County,RI,632252,44,7,2002-01-01,,"Providence-Warwick, RI-MA"
Providence County,RI,636149,44,7,2003-01-01,,"Providence-Warwick, RI-MA"
Providence County,RI,638358,44,7,2004-01-01,,"Providence-Warwick, RI-MA"
Providence County,RI,635060,44,7,2005-01-01,,"Providence-Warwick, RI-MA"
Providence County,RI,631691,44,7,2006-01-01,,"Providence-Warwick, RI-MA"
Providence County,RI,629110,44,7,2007-01-01,,"Providence-Warwick, RI-MA"
Providence County,RI,627889,44,7,2008-01-01,,"Providence-Warwick, RI-MA"
Providence County,RI,626304,44,7,2009-01-01,,"Providence-Warwick, RI-MA"
Washington County,RI,123943,44,9,2000-01-01,,"Providence-Warwick, RI-MA"
Washington County,RI,124995,44,9,2001-01-01,,"Providence-Warwick, RI-MA"
Washington County,RI,126462,44,9,2002-01-01,,"Providence-Warwick, RI-MA"
Washington County,RI,127248,44,9,2003-01-01,,"Providence-Warwick, RI-MA"
Washington County,RI,127960,44,9,2004-01-01,,"Providence-Warwick, RI-MA"
Washington County,RI,127412,44,9,2005-01-01,,"Providence-Warwick, RI-MA"
Washington County,RI,126757,44,9,2006-01-01,,"Providence-Warwick, RI-MA"
Washington County,RI,126895,44,9,2007-01-01,,"Providence-Warwick, RI-MA"
Washington County,RI,126672,44,9,2008-01-01,,"Providence-Warwick, RI-MA"
Washington County,RI,127605,44,9,2009-01-01,,"Providence-Warwick, RI-MA"
Addison County,VT,36002,50,1,2000-01-01,,
Addison County,VT,36055,50,1,2001-01-01,,
Addison County,VT,36320,50,1,2002-01-01,,
Addison County,VT,36432,50,1,2003-01-01,,
Addison County,VT,36580,50,1,2004-01-01,,
Addison County,VT,36611,50,1,2005-01-01,,
Addison County,VT,36758,50,1,2006-01-01,,
Addison County,VT,36886,50,1,2007-01-01,,
Addison County,VT,36905,50,1,2008-01-01,,
Addison County,VT,36847,50,1,2009-01-01,,
Bennington County,VT,36965,50,3,2000-01-01,,"Bennington, VT"
Bennington County,VT,36974,50,3,2001-01-01,,"Bennington, VT"
Bennington County,VT,37105,50,3,2002-01-01,,"Bennington, VT"
Bennington County,VT,37083,50,3,2003-01-01,,"Bennington, VT"
Bennington County,VT,37062,50,3,2004-01-01,,"Bennington, VT"
Bennington County,VT,36960,50,3,2005-01-01,,"Bennington, VT"
Bennington County,VT,37127,50,3,2006-01-01,,"Bennington, VT"
Bennington County,VT,37077,50,3,2007-01-01,,"Bennington, VT"
Bennington County,VT,37168,50,3,2008-01-01,,"Bennington, VT"
Bennington County,VT,37151,50,3,2009-01-01,,"Bennington, VT"
Caledonia County,VT,29662,50,5,2000-01-01,,
Caledonia County,VT,29704,50,5,2001-01-01,,
Caledonia County,VT,30046,50,5,2002-01-01,,
Caledonia County,VT,30188,50,5,2003-01-01,,
Caledonia County,VT,30642,50,5,2004-01-01,,
Caledonia County,VT,30881,50,5,2005-01-01,,
Caledonia County,VT,31252,50,5,2006-01-01,,
Caledonia County,VT,31238,50,5,2007-01-01,,
Caledonia County,VT,31167,50,5,2008-01-01,,
Caledonia County,VT,31213,50,5,2009-01-01,,
Chittenden County,VT,147161,50,7,2000-01-01,,"Burlington-South Burlington, VT"
Chittenden County,VT,148441,50,7,2001-01-01,,"Burlington-South Burlington, VT"
Chittenden County,VT,149639,50,7,2002-01-01,,"Burlington-South Burlington, VT"
Chittenden County,VT,150410,50,7,2003-01-01,,"Burlington-South Burlington, VT"
Chittenden County,VT,151445,50,7,2004-01-01,,"Burlington-South Burlington, VT"
Chittenden County,VT,152163,50,7,2005-01-01,,"Burlington-South Burlington, VT"
Chittenden County,VT,152861,50,7,2006-01-01,,"Burlington-South Burlington, VT"
Chittenden County,VT,153625,50,7,2007-01-01,,"Burlington-South Burlington, VT"
Chittenden County,VT,154659,50,7,2008-01-01,,"Burlington-South Burlington, VT"
Chittenden County,VT,155793,50,7,2009-01-01,,"Burlington-South Burlington, VT"
Essex County,VT,6445,50,9,2000-01-01,,
Essex County,VT,6467,50,9,2001-01-01,,
Essex County,VT,6503,50,9,2002-01-01,,
Essex County,VT,6480,50,9,2003-01-01,,
Essex County,VT,6478,50,9,2004-01-01,,
Essex County,VT,6450,50,9,2005-01-01,,
Essex County,VT,6341,50,9,2006-01-01,,
Essex County,VT,6421,50,9,2007-01-01,,
Essex County,VT,6404,50,9,2008-01-01,,
Essex County,VT,6331,50,9,2009-01-01,,
Franklin County,VT,45530,50,11,2000-01-01,,"Burlington-South Burlington, VT"
Franklin County,VT,45900,50,11,2001-01-01,,"Burlington-South Burlington, VT"
Franklin County,VT,46305,50,11,2002-01-01,,"Burlington-South Burlington, VT"
Franklin County,VT,46590,50,11,2003-01-01,,"Burlington-South Burlington, VT"
Franklin County,VT,46942,50,11,2004-01-01,,"Burlington-South Burlington, VT"
Franklin County,VT,47192,50,11,2005-01-01,,"Burlington-South Burlington, VT"
Franklin County,VT,47392,50,11,2006-01-01,,"Burlington-South Burlington, VT"
Franklin County,VT,47455,50,11,2007-01-01,,"Burlington-South Burlington, VT"
Franklin County,VT,47462,50,11,2008-01-01,,"Burlington-South Burlington, VT"
Franklin County,VT,47620,50,11,2009-01-01,,"Burlington-South Burlington, VT"
Grand Isle County,VT,6909,50,13,2000-01-01,,"Burlington-South Burlington, VT"
Grand Isle County,VT,7020,50,13,2001-01-01,,"Burlington-South Burlington, VT"
Grand Isle County,VT,7108,50,13,2002-01-01,,"Burlington-South Burlington, VT"
Grand Isle County,VT,7201,50,13,2003-01-01,,"Burlington-South Burlington, VT"
Grand Isle County,VT,7265,50,13,2004-01-01,,"Burlington-South Burlington, VT"
Grand Isle County,VT,7282,50,13,2005-01-01,,"Burlington-South Burlington, VT"
Grand Isle County,VT,7173,50,13,2006-01-01,,"Burlington-South Burlington, VT"
Grand Isle County,VT,7152,50,13,2007-01-01,,"Burlington-South Burlington, VT"
Grand Isle County,VT,7211,50,13,2008-01-01,,"Burlington-South Burlington, VT"
Grand Isle County,VT,7022,50,13,2009-01-01,,"Burlington-South Burlington, VT"
Lamoille County,VT,23285,50,15,2000-01-01,,
Lamoille County,VT,23378,50,15,2001-01-01,,
Lamoille County,VT,23475,50,15,2002-01-01,,
Lamoille County,VT,23539,50,15,2003-01-01,,
Lamoille County,VT,23444,50,15,2004-01-01,,
